"","Symbol","tissue","subject","tissue.outphase","tissue.inphase","subject.outphase","subject.inphase","Residuals"
"200","SEPT5",0.901048654378552,0.00973729956627247,0.0115412173103928,0.0215235621583432,0.000365940751345542,0.00112949016387235,0.0546538356712219
"201","RAB11FIP3",0.789238885223287,0.0516282952763587,0.0738511925023176,0.00523805686341372,0.00362103641800348,3.31274375878297e-05,0.0763894062790314
"202","CD36",0.868467917704284,0.0273723458282599,0.000377833845283047,0.0152206566312514,0.000632591843590942,0.00287316513919865,0.0850554890081317
"203","ZBTB44",0.0348998430814027,0.484958263486475,0.147092137290559,0.00297905191864808,0.0139721334806857,0.0560043193270649,0.260094251415165
"204","VILL",0.923551948745757,0.00978967097453495,0.0303319906527645,0.000384788587534109,0.0028536054102758,0.000849375725191504,0.032238619903942
"205","ACCS",0.710558104350868,0.136058107220516,0.0334680173175319,0.000236998367935318,0.00250868759409907,0.00128394769496425,0.115886137454085
"206","ZNF184",0.5086878703432,0.0540192266587325,2.29536986298581e-05,0.0143765907553012,0.0675364317134035,0.0856028166182858,0.269754110212447
"207","KLF9",0.969214529768548,0.00427398841762871,3.08274865154099e-05,0.0133166393397239,0.00224857519722052,0.000285108629421806,0.0106303311609417
"208","NAGA",0.209018841626283,0.208876354134745,0.0631979802904427,0.00111825857385757,0.0703597981422946,0.0973206961785645,0.350108071053813
"209","FZD10",0.548583682405658,0.0453988050240556,0.115279251891771,0.0505123455831398,0.00110488027617663,0.0206869507118638,0.218434084107335
"210","ZNF550",0.113083127087819,0.142485131010054,0.0266217676202925,0.0490725847195018,0.082041639361918,0.107148296787138,0.479547453413276
"211","HSPD1",0.45975327457871,0.0686008336809539,0.233990757361361,0.0186086752645056,0.0106159443693414,0.00454681691253443,0.203883697832594
"212","KRCC1",0.0312899665293997,0.213362239983787,0.0639641046789771,0.0075841238867814,0.137338541926736,0.0717531297611161,0.474707893233202
"213","NAIP",0.300670462953187,0.517259594240858,0.0561664486975849,0.000925811423988488,0.00996356695620476,0.000882975276171697,0.114131140452004
"214","KLHL35",0,0.10064887401199,0.303021190467713,0.0002605410632809,0.00770342276070762,0.0926790506670826,0.495686921029227
"215","IPMK",0.80264561297471,0.0335520257523901,0.0605584324184656,0.00193626030088591,0.00144059446730843,0.00418629014684562,0.0956807839393946
"216","ASB2",0.775031236404422,0.0082206579396211,0.0377032530696588,0.00743037887625791,7.28315281135509e-05,0.00237087835440975,0.169170763827517
"217","CCDC22",0.210312641977264,0.0778791238241459,0.074185158629611,0.00664069371025489,0.0812903968120428,0.0269696085805532,0.522722376466128
"218","JUNB",0.904673149186974,0.0295852552719227,0.00116428976207425,0.0134874337820386,0.00333098971613893,0.00486192078453172,0.0428969614963196
"219","TGFB1",0.895882837936271,0.0234261501140199,0.000695671889262525,0.027335441211164,0.000594967687490392,0.00256025388318184,0.0495046772786103
"220","MET",0.324191459626125,0.0891320305988188,0.306475130275693,0.00716287800832125,0.0508164173737687,0.015373667390305,0.206848416726968
"221","SLCO4A1",0.842574669391518,0.0238697436897767,0.017772518478293,0.0198451034644717,0.00447036720530231,0.00196170128351855,0.08950589648712
"222","SYNE4",0.0936361547588481,0.14351220163155,0.104222681057816,0.0474781193180367,0.0657546925739425,0.0354931806458641,0.509902970013942
"223","EGR1",0.355345910506059,0.0218944399757336,0.0522975990341825,0.223463252042998,0.0143136257749279,0.028634379740904,0.304050792925194
"224","UBL7",0.948746601090707,0.00539457925770342,0.0155290547944602,0.000195176715016632,0.000232092219642605,0.000248449377231503,0.0296540465452383
"225","DPAGT1",0.0216185769801341,0.485205270112712,0.184444666987975,0.0109435880791097,0.00914974700614452,0.0250824869224474,0.263555663911477
"226","A2M",0.977234060449401,0.00476223779392494,0.00134242003578204,0.00329973853983509,0.000195010801434501,0.00010462570311324,0.0130619066765088
"227","MT1M",0.655973284114729,0.0659090736892124,0.109318827024287,0.0125358000712454,0.0150991147578514,0.00219733740376859,0.138966562938906
"228","DTL",0.207494460588315,0.0342682089254545,0.00919744367620443,0.133971432958894,0.032375763046076,0.00863526887817875,0.574057421926877
"229","GLIPR1L2",0.00947736996447605,0.29394432757929,0.2483720902322,0.016958083759042,0.0612547920847087,0.023593570908241,0.346399765472042
"230","SEPT8",0.778632858576569,0.0438472127686152,0.0416826541699178,0.00566356352167149,3.54420080383053e-05,0.000537817276447428,0.129600451678741
"231","SELE",0.917981505488646,0.00736895756209069,1.59640389673928e-06,0.0315105694109578,0.00050305891416804,6.82685057893065e-06,0.0426274853696619
"232","NR1D1",0.498533209776231,0.0589160131707901,0.0817138665625006,0.00160094926539338,0.0334173558250956,0.085437043314443,0.240381562085547
"233","SLC6A10P",0.204788896580066,0.0492914455125224,0.00429570099068761,0.114891290006226,0.137504275628803,0.0589179613927973,0.430310429888898
"234","SDCBP2",0.774810033834464,0.0392880756464526,0.0146077737405655,0.0066743596511298,0.0109543692359022,0.00205812483484761,0.151607263056639
"235","GIMAP1",0.974740780838905,3.88363581896297e-05,0.00313769288355604,5.23216385531694e-05,0.00093284617697329,0.000984033960170471,0.0201134881436526
"236","HNRNPLL",0.0218500591397087,0.0262251832330362,0.0805751460119886,0.140055313910433,5.40654307450446e-05,0.000848774573067009,0.730391457701021
"237","BCDIN3D",0.600823792507476,0.0624864735311628,0.0797012940042226,0.0759239684610402,0.0424693539393309,0.025514737356517,0.113080380200251
"238","KYAT1",0.32462971172748,0.144621342259953,0.00433834877985782,0.061039057642496,0.131332130293573,0.0533021704791763,0.280737238817464
"239","ZNF449",0.73053490739073,0.047295577756153,0.0133550029350243,0.0339159976267626,0.0381784326416147,0.00233670150887251,0.134383380140843
"240","SLC39A10",0.307079935265857,0.0307814814644012,0.126848420515227,0.0112019356082415,0.0240319302788432,0.0557189634506243,0.444337333416806
"241","GARNL3",0.838912418767494,0.0270204596462319,0.00880338985231456,0.0213890342096733,0.00759920194614787,0.0021622639235223,0.0941132316546161
"242","EFCC1",0.896986318843203,0.0245822254776689,0.0122007915009218,0.00348252995275913,0.00221961292063486,1.7106416053927e-05,0.0605114148887579
"243","ASPA",0.884301494624716,0.0121821749690862,0.0272117601867832,0.00102076297633968,0.00015531040259418,0.000725545558009026,0.0744029512824722
"244","DET1",0.798070898161732,0.00799585812399357,0.0849200337558059,0.0149200017216425,0.0177917284291128,0.00111072307146963,0.0751907567362435
"245","HIST1H1D",0,0.320583877309954,0.143377405959906,0.206864941730656,0.0377843926008578,0.0534764935429153,0.23791288885571
"246","IL1RL2",0.873705233125965,0.0184142248816836,0.0276128330005271,0.0016399847970909,0.0139727451021348,0.00184412352649133,0.062810855566107
"247","BIRC5",0.225157036248598,0.195677380516006,0.144516007007533,0.0142978972310447,0.0052394985645613,0.00439802238313404,0.410714158049123
"248","TNFSF14",0.922071803881182,0.0163752216002475,0.00430476515766097,0.00920136150800408,0.00224885219036235,6.69225142096207e-05,0.0457310731483332
"249","HENMT1",0.400073566426128,0.109480384707757,0.22751236419791,0.0305192099894985,0.0168105705000404,0.0133527980940456,0.202251106084619
"250","CNTNAP3",0.700097487464616,0.023485875333135,0.159413687476406,9.21614873431525e-05,0.00426236446047926,0.0122051496756679,0.100443274102352
"251","TMCC2",0.0122562239106155,0.345818981896922,0.108643912241441,0.0758522925401615,5.62955503855327e-05,1.77070882437825e-05,0.457354586772231
"252","C10orf95",0.932869195773365,0.00510878717735825,0.0149170392676606,7.06461012275355e-05,0.00653790314630255,0.00140470246047363,0.0390917260736126
"253","NECTIN1",0.904979476986082,0.0210977933017286,0.0144143185095976,0.00678207198731932,6.31068159054311e-05,0.00254519671283808,0.0501180356865292
"254","TEF",0.0539960385220866,0.205894987775059,0.204704930662244,0.0258760624245965,0.0796430709025536,0.092323345472122,0.337561564241338
"255","SLC16A10",0.945948391440843,0.00656001988908504,0.00890653989510561,3.04298601518254e-06,0.00638741613974927,0.0076888811830806,0.0245057084661215
"256","TEX261",0,0.0741816089943235,0.215719822619925,0.0377345169290966,0.124987034882341,0.0257541438522281,0.521622872722086
"257","IGSF9",0.778661817834576,0.0133316953987682,0.0591848548977612,0.0109090859930491,0.0207889349508726,0.00171400656604376,0.11540960435893
"258","GNG11",0.983081297317698,0.00448034312240333,1.74821313930954e-05,0.00209377396334892,7.61575946555256e-05,0.00101086997082863,0.00924007589967246
"259","CSTF2",0.826673871703824,0.0176256028655169,0.026313671131915,0.066151415782326,0.0152569724707099,0.005502679263324,0.0424757867823841
"260","CHRNA10",0.218225621132345,0.0631843887899898,0.21149471231262,0.118518390302632,0.0566240229634337,0.0830048227500292,0.248948041748951
"261","ITFG2",0.0353810162813122,0.0978367338515381,0.170819626164123,7.41326185944813e-07,0.0368845110461501,0.0194129994933192,0.639664371837371
"262","QPRT",0.736104708246739,0.0860102917546171,0.0324022003479117,0.00830367141553708,6.14931863750254e-05,0.000690809560291335,0.136426825488529
"263","BTD",0.420165268437588,0.150482177022945,0.0751314017270746,0.00269858111761283,0.00728041737887882,0.00891675664275372,0.335325397673146
"264","ICAM1",0.971997070603775,0.00526485337648722,0.00342329345544562,0.00329304287879265,0.00109462195578804,0.000311143286731084,0.0146159744429805
"265","C1orf210",0.851957005245085,0.00821415319301042,0.0112740052464419,0.00133277163629692,0.0190204232509819,0.00161125348163974,0.106590387946545
"266","ZNF436-AS1",0.639824728575413,0.0473224061475976,0.00364370370270069,0.0831550565321641,0.010738342622282,0.0110045773085205,0.204311185111322
"267","GINS2",0,0.204167804849457,0.0775907971912919,0.0944777474899344,0.039948389599165,0.0337545118052032,0.550060749064948
"268","C1R",0.951851748586811,0.00535667374728665,0.00299247529835114,0.00597921173909118,1.0130212227803e-05,0.00303130824478301,0.0307784521714491
"269","LINC00174",0.583212956811002,0.11900606393083,0.108785027659553,0.00230671499806652,0.0466393112848782,0.00406127658124014,0.135988648734431
"270","MPEG1",0.781704794115889,0.0638609487696934,0.0152218806660654,0.000775392073470141,0.00925214553578696,0.00305053896397026,0.126134299875125
"271","ZBTB16",0.783862522041035,0.0038157437620549,0.00244360259355821,0.151098607912637,0.00429512226964333,0.00146039109808295,0.0530240103229888
"272","PDGFRA",0.961064383821342,0.00104313716127872,0.00191149485807222,0.00372051190058638,0.00434027216307447,0.000819009443917697,0.0271011906517281
"273","ZBTB2",0.2099774756477,0.2447544109508,0.1527462560754,0.0537638345642304,0.0316038671690686,0.0426562861566971,0.264497869436104
"274","STX1A",0.82376222608161,0.0111466003612991,0.0577547527363965,0.0193657555726006,0.0294369051398057,0.00442393335083616,0.0541098267574518
"275","FAM221A",0.748678708514427,0.0267517008040816,0.061152267630528,0.00354941593568606,0.00549581390544911,7.67064440162591e-06,0.154364422565427
"276","RAD51D",0.524347848185886,0.0151007064497867,0.100756711399467,0.0108346510799189,0.0301107520916237,0.0017358923943727,0.317113438398945
"277","TAPT1",0.0522533781609905,0.333626791622399,0.12122064789822,0.0877185829879065,0.0741817296657246,0.0187623015535288,0.312236568111231
"278","KLF2",0.941970870723389,0.00656200434369104,0.0199777333329454,0.00292306813491944,0.000684167944574747,0.00095403104991043,0.0269281244705699
"279","WWC1",0.781924931552809,0.0651490592738321,0.00224363767676499,0.0250780689380984,2.81345640083215e-05,0.00762826962965166,0.117947898364836
"280","CWH43",0.873146859753445,0.0215603866398711,2.96038954458209e-05,0.0175293669396167,0.000215446899532217,0.00474184223562813,0.082776493636461
"281","FAM124B",0.660775103874135,0.0228452684731709,0.106101111468382,0.0219370681111208,0.00162565327895894,0.00818299806915041,0.178532796725082
"282","MTFP1",0.546594999571146,0.0344690510581536,0.0162450367825365,0.0906145671699573,0.0189182068760535,0.0238830434502259,0.269275095091927
"283","ZMYND8",0.0835605379962078,0.157669512008878,0.126515846484318,0.0989328556118066,0.102528937081454,0.00571178042162841,0.425080530395707
"284","TMOD4",0.0663575812357205,0.00955159056647844,0.131185130438989,0.0275062493559808,0.0177848752628162,0.0515331275728028,0.696081445567212
"285","MGAT4A",0.516075990766262,0.0197229705080505,0.153276076159673,0.0234093476896012,0.0383290106203012,0.0293172610129758,0.219869343243137
"286","RCCD1",0.346358849951017,0.169168779502984,0.167611894937865,0.0170007842109847,0.074932729548574,0.0411899220477982,0.183737039800776
"287","MKKS",0.172754229919502,0.0390358358748952,0.13097907222295,0.066356591979008,0.117672793342636,0.0389205816480448,0.434280895012964
"288","C5",0.523416987596262,0.0915610911035725,0.155192877999506,0.0516688208656002,0.00979585263951282,0.00143594318364581,0.1669284266119
"289","PLEKHO2",0.976675235785843,0.00092919249152225,0.00142427985962768,0.00555088090888137,0.00127248939293632,1.37299346936428e-06,0.0141465485677201
"290","CLEC3B",0.9812738224239,0.00241606098302821,0.00205563576121575,0.00315540337888979,8.70873370162389e-05,0.000359595979255225,0.0106523941366945
"291","DEFB103B",0.920517295490259,0.0165918526441579,0.00291869531990561,0.0049415459026129,0.00287795257466118,0.00243394012808316,0.0497187179403202
"292","CDSN",0.745953846604408,0.0110358887046974,0.00119650581987472,0.0408112073995572,0.0165659568027456,0.00721953196546507,0.177217062703252
"293","HCAR2",0.913670192450541,0.00541872773794707,0.00865207132105519,0.00801817299804843,0.00849090547143588,0.0012049446041838,0.0545449854167887
"294","ZNF559",0.553778629674926,0.155933453728315,0.0589545604781189,0.0256570649899213,0.020403795594563,0.0346809961748358,0.15059149935932
"295","LYG1",0.0113449677252397,0.0389411701428514,0.148363598867539,0.0306916775258494,0.120820535980555,0.00488032390893163,0.644957725849034
"296","B3GNT3",0.489821113334137,0.161643890292117,0.0368142120963659,0.00557635896832316,0.00410769046035065,1.22811383434619e-05,0.302024453710363
"297","SRSF7",0.000329755866852148,0.202105400401841,0.345292827421598,0.00934155605570504,0.0302664796021088,0.0882032050334509,0.324460775618444
"298","ELF3",0.611602706336372,0.0674676723223903,0.0252753973742908,0.0134671777866599,0.00250458191474657,0.000995796509855774,0.278686667755685
"299","NCDN",0.382727428306012,0.103932954214228,0.155799940871984,0.0134563896848719,0.0314811126495031,0.0153483986507196,0.297253775622681
"300","DUSP1",0.716521169365697,0.0424469002845191,0.00383700463796751,0.0792683451163187,0.000670379387959465,0.00605592905056461,0.151200272156974
"301","PKD1L2",0.968908890702848,0.00360808962128893,0.00461105724034365,0.000453607734471332,0.000194803960918566,0.000726180112497535,0.0214973706276317
"302","NPR2",0.647906300884844,0.0720152936154648,0.0248089429356186,0.023047095190436,0.002659469013534,0.0116476978068918,0.217915200553211
"303","DBP",0.551182174122987,0.0489490823725818,0.201002942495774,0.0080313792373365,0.00397442958993435,0.0320742074773863,0.154785784704001
"304","PER3",0.0369390912660184,0.0336393449061378,0.513185468259191,0.0949675997200646,0.0507386140154433,0.0418915503835546,0.228638331449591
"305","GZMH",0.893117344354484,0.00262860915358538,0.0131819274991667,0.000280749003605249,0.00166084916148395,0.0118011291001137,0.0773293917275615
"306","NUDT13",0.771643272122641,0.0233030685327509,0.0375463207448217,0.0193541995938706,0.0229880752772888,0.00660001370130513,0.118565050027322
"307","TRMT13",0.448697236063964,0.114976423862514,0.0480824780135385,0.0145962942981445,0.111405197225488,0.0517733841815884,0.210468986354762
"308","CDON",0.407315506957013,0.0390129965581146,0.0541980889217142,0.0616216334725688,0.0250825604080703,0.0710622080921295,0.34170700559039
